CustomerID,Name,Gender,Age,City,Country,JoinDate,Email,OrderID,ProductID,OrderDate,Quantity,PaymentMethod,OrderStatus,SaleID,Revenue,Discount,Profit,Tax,ShippingCost,ProductName,Category,Brand,CostPrice,SellingPrice,Stock,ReturnID,ReturnOrderID,ReturnDate,Reason,RefundAmount,ReturnStatus
83,Customer 83,Female,25,Lahore,Pakistan,2024-10-10,customer83@mail.com,85,69,2025-01-21,5,Card,Completed,85,705,0.0,521.75,35.25,8,Product 69,Home,Alpha,28,141,287,,,,,,
84,Customer 84,Male,35,Quetta,Pakistan,2024-11-05,customer84@mail.com,373,274,2025-03-04,3,Cash,Completed,373,1410,70.5,318.52,66.98,18,Product 274,Books,Prime,312,470,408,,,,,,
84,Customer 84,Male,35,Quetta,Pakistan,2024-11-05,customer84@mail.com,599,54,2025-01-22,4,Wallet,Completed,599,932,0.0,622.4,46.6,3,Product 54,Home,Prime,65,233,324,122.0,537.0,2025-09-22,Changed Mind,568.31,Approved
85,Customer 85,Male,39,Peshawar,Pakistan,2024-12-17,customer85@mail.com,475,162,2025-03-19,4,Wallet,Completed,475,1276,0.0,119.2,63.8,9,Product 162,Sports,Nova,271,319,81,109.0,475.0,2025-03-19,Damaged,784.65,Pending
85,Customer 85,Male,39,Peshawar,Pakistan,2024-12-17,customer85@mail.com,475,162,2025-03-19,4,Wallet,Completed,475,1276,0.0,119.2,63.8,9,Product 162,Sports,Nova,271,319,81,155.0,653.0,2025-07-19,Late Delivery,275.03,Approved
85,Customer 85,Male,39,Peshawar,Pakistan,2024-12-17,customer85@mail.com,679,425,2025-05-10,4,Bank,Completed,679,1008,100.8,-34.16,45.36,20,Product 425,Sports,Nova,219,252,85,,,,,,
86,Customer 86,Female,50,Rawalpindi,Pakistan,2024-05-08,customer86@mail.com,668,242,2025-08-05,4,Wallet,Completed,668,916,0.0,544.2,45.8,18,Product 242,Home,Eco,77,229,202,160.0,668.0,2025-08-05,Damaged,632.69,Pending
87,Customer 87,Male,23,Faisalabad,Pakistan,2024-05-21,customer87@mail.com,331,357,2025-10-11,3,Card,Completed,331,1488,74.4,72.92,70.68,10,Product 357,Electronics,Eco,420,496,281,,,,,,
87,Customer 87,Male,23,Faisalabad,Pakistan,2024-05-21,customer87@mail.com,463,26,2025-11-13,4,Wallet,Completed,463,1612,161.2,443.26,72.54,11,Product 26,Home,Eco,231,403,119,104.0,463.0,2025-11-13,Wrong Item,1420.36,Approved
88,Customer 88,Male,18,Multan,Pakistan,2024-03-07,customer88@mail.com,893,46,2025-07-08,2,Cash,Completed,893,880,88.0,84.4,39.6,4,Product 46,Sports,Max,332,440,177,32.0,144.0,2025-06-07,Wrong Item,844.82,Pending
89,Customer 89,Female,28,Rawalpindi,Pakistan,2024-10-09,customer89@mail.com,31,375,2025-02-23,2,Wallet,Completed,31,1030,103.0,133.65,46.35,13,Product 375,Books,Prime,367,515,124,,,,,,
89,Customer 89,Female,28,Rawalpindi,Pakistan,2024-10-09,customer89@mail.com,863,207,2025-09-22,3,Card,Completed,863,681,34.05,289.6,32.35,10,Product 207,Electronics,Prime,105,227,353,213.0,863.0,2025-09-22,Damaged,582.63,Pending
89,Customer 89,Female,28,Rawalpindi,Pakistan,2024-10-09,customer89@mail.com,863,207,2025-09-22,3,Card,Completed,863,681,34.05,289.6,32.35,10,Product 207,Electronics,Prime,105,227,353,236.0,957.0,2025-01-24,Changed Mind,170.11,Pending
91,Customer 91,Male,27,Karachi,Pakistan,2024-07-08,customer91@mail.com,44,350,2025-04-06,1,Card,Completed,44,601,60.1,38.85,27.05,19,Product 350,Sports,Alpha,456,601,54,11.0,44.0,2025-04-06,Late Delivery,281.44,Pending
91,Customer 91,Male,27,Karachi,Pakistan,2024-07-08,customer91@mail.com,791,97,2025-09-09,5,Card,Completed,791,960,96.0,133.8,43.2,12,Product 97,Home,Alpha,135,192,482,188.0,791.0,2025-09-09,Wrong Item,502.38,Pending
92,Customer 92,Male,45,Islamabad,Pakistan,2024-01-22,customer92@mail.com,362,148,2025-02-25,1,Card,Completed,362,476,23.8,104.59,22.61,6,Product 148,Sports,Prime,319,476,25,,,,,,
92,Customer 92,Male,45,Islamabad,Pakistan,2024-01-22,customer92@mail.com,390,252,2025-01-15,2,Cash,Completed,390,440,22.0,269.1,20.9,18,Product 252,Sports,Alpha,55,220,73,216.0,870.0,2025-07-31,Late Delivery,148.38,Pending
92,Customer 92,Male,45,Islamabad,Pakistan,2024-01-22,customer92@mail.com,618,227,2025-05-16,2,Cash,Completed,618,1090,54.5,176.72,51.78,5,Product 227,Home,Max,401,545,431,237.0,960.0,2025-11-07,Wrong Item,1184.97,Approved
92,Customer 92,Male,45,Islamabad,Pakistan,2024-01-22,customer92@mail.com,637,461,2025-08-10,5,Wallet,Completed,637,1260,63.0,244.15,59.85,8,Product 461,Home,Prime,177,252,143,,,,,,
93,Customer 93,Female,41,Karachi,Pakistan,2024-07-02,customer93@mail.com,86,265,2025-11-03,4,Cash,Completed,86,1096,109.6,153.08,49.32,12,Product 265,Clothing,Eco,193,274,406,,,,,,
93,Customer 93,Female,41,Karachi,Pakistan,2024-07-02,customer93@mail.com,155,99,2025-07-15,3,Cash,Completed,155,1446,0.0,76.7,72.3,10,Product 99,Electronics,Prime,429,482,203,,,,,,
93,Customer 93,Female,41,Karachi,Pakistan,2024-07-02,customer93@mail.com,721,197,2025-11-27,4,Wallet,Completed,721,696,34.8,-10.86,33.06,7,Product 197,Electronics,Alpha,158,174,444,172.0,721.0,2025-11-27,Wrong Item,351.59,Pending
94,Customer 94,Male,33,Lahore,Pakistan,2024-06-30,customer94@mail.com,742,225,2025-08-28,3,Bank,Completed,742,1578,78.9,196.15,74.95,16,Product 225,Books,Eco,404,526,291,,,,,,
94,Customer 94,Male,33,Lahore,Pakistan,2024-06-30,customer94@mail.com,806,393,2025-06-30,4,Bank,Completed,806,2060,103.0,-104.85,97.85,16,Product 393,Home,Max,487,515,324,93.0,426.0,2025-06-14,Damaged,1055.55,Pending
95,Customer 95,Female,57,Islamabad,Pakistan,2024-05-01,customer95@mail.com,169,453,2025-11-14,1,Bank,Completed,169,242,24.2,124.91,10.89,10,Product 453,Clothing,Max,72,242,420,,,,,,
95,Customer 95,Female,57,Islamabad,Pakistan,2024-05-01,customer95@mail.com,219,437,2025-09-09,4,Wallet,Completed,219,1956,0.0,338.2,97.8,8,Product 437,Books,Alpha,378,489,106,4.0,20.0,2025-03-26,Damaged,1830.46,Approved
95,Customer 95,Female,57,Islamabad,Pakistan,2024-05-01,customer95@mail.com,219,437,2025-09-09,4,Wallet,Completed,219,1956,0.0,338.2,97.8,8,Product 437,Books,Alpha,378,489,106,8.0,28.0,2025-04-21,Damaged,1383.35,Pending
95,Customer 95,Female,57,Islamabad,Pakistan,2024-05-01,customer95@mail.com,219,437,2025-09-09,4,Wallet,Completed,219,1956,0.0,338.2,97.8,8,Product 437,Books,Alpha,378,489,106,45.0,219.0,2025-09-09,Damaged,1009.52,Pending
97,Customer 97,Male,39,Faisalabad,Pakistan,2024-12-08,customer97@mail.com,624,220,2025-04-18,4,Wallet,Completed,624,2100,105.0,187.25,99.75,20,Product 220,Books,Max,422,525,344,88.0,412.0,2025-02-05,Changed Mind,944.4,Approved
97,Customer 97,Male,39,Faisalabad,Pakistan,2024-12-08,customer97@mail.com,624,220,2025-04-18,4,Wallet,Completed,624,2100,105.0,187.25,99.75,20,Product 220,Books,Max,422,525,344,145.0,624.0,2025-04-18,Wrong Item,1136.1,Pending
99,Customer 99,Male,42,Karachi,Pakistan,2024-08-28,customer99@mail.com,262,147,2025-09-30,3,Bank,Completed,262,441,22.05,23.0,20.95,6,Product 147,Home,Max,123,147,403,9.0,39.0,2025-03-16,Late Delivery,305.85,Pending
99,Customer 99,Male,42,Karachi,Pakistan,2024-08-28,customer99@mail.com,574,228,2025-04-24,1,Cash,Completed,574,407,20.35,-38.68,19.33,14,Product 228,Sports,Max,392,407,121,132.0,574.0,2025-04-24,Late Delivery,351.13,Approved
99,Customer 99,Male,42,Karachi,Pakistan,2024-08-28,customer99@mail.com,574,228,2025-04-24,1,Cash,Completed,574,407,20.35,-38.68,19.33,14,Product 228,Sports,Max,392,407,121,137.0,593.0,2025-05-05,Late Delivery,644.9,Pending
99,Customer 99,Male,42,Karachi,Pakistan,2024-08-28,customer99@mail.com,685,133,2025-08-14,4,Cash,Completed,685,2460,246.0,319.3,110.7,8,Product 133,Electronics,Alpha,444,615,217,163.0,685.0,2025-08-14,Damaged,1201.88,Pending
99,Customer 99,Male,42,Karachi,Pakistan,2024-08-28,customer99@mail.com,873,311,2025-10-02,1,Cash,Completed,873,195,19.5,98.72,8.78,19,Product 311,Sports,Alpha,49,195,198,165.0,696.0,2025-12-31,Damaged,262.89,Pending
100,Customer 100,Male,30,Rawalpindi,Pakistan,2024-06-28,customer100@mail.com,338,58,2025-12-17,2,Wallet,Completed,338,810,40.5,33.02,38.48,8,Product 58,Clothing,Max,345,405,457,69.0,338.0,2025-12-17,Damaged,739.75,Pending
100,Customer 100,Male,30,Rawalpindi,Pakistan,2024-06-28,customer100@mail.com,821,139,2025-02-23,1,Cash,Completed,821,52,2.6,5.93,2.47,13,Product 139,Home,Max,28,52,298,52.0,264.0,2025-12-27,Late Delivery,61.37,Pending
100,Customer 100,Male,30,Rawalpindi,Pakistan,2024-06-28,customer100@mail.com,821,139,2025-02-23,1,Cash,Completed,821,52,2.6,5.93,2.47,13,Product 139,Home,Max,28,52,298,199.0,821.0,2025-02-23,Damaged,31.67,Approved
100,Customer 100,Male,30,Rawalpindi,Pakistan,2024-06-28,customer100@mail.com,821,139,2025-02-23,1,Cash,Completed,821,52,2.6,5.93,2.47,13,Product 139,Home,Max,28,52,298,243.0,988.0,2025-10-29,Changed Mind,137.42,Pending
100,Customer 100,Male,30,Rawalpindi,Pakistan,2024-06-28,customer100@mail.com,978,176,2025-01-30,4,Card,Completed,978,1396,0.0,149.2,69.8,5,Product 176,Books,Max,293,349,102,,,,,,
101,Customer 101,Female,32,Peshawar,Pakistan,2024-01-13,customer101@mail.com,715,377,2025-07-05,1,Cash,Completed,715,561,56.1,92.65,25.25,7,Product 377,Home,Nova,380,561,100,,,,,,
101,Customer 101,Female,32,Peshawar,Pakistan,2024-01-13,customer101@mail.com,857,439,2025-03-05,4,Bank,Completed,857,1476,73.8,240.09,70.11,16,Product 439,Electronics,Max,269,369,415,230.0,920.0,2025-12-04,Changed Mind,553.02,Pending
101,Customer 101,Female,32,Peshawar,Pakistan,2024-01-13,customer101@mail.com,961,130,2025-08-13,4,Bank,Completed,961,1036,0.0,231.2,51.8,9,Product 130,Sports,Alpha,186,259,201,,,,,,
102,Customer 102,Male,43,Multan,Pakistan,2024-05-22,customer102@mail.com,65,372,2025-09-07,5,Bank,Completed,65,3305,165.25,540.76,156.99,7,Product 372,Sports,Max,487,661,61,,,,,,
102,Customer 102,Male,43,Multan,Pakistan,2024-05-22,customer102@mail.com,159,185,2025-12-08,1,Card,Completed,159,499,0.0,-8.95,24.95,10,Product 185,Electronics,Nova,473,499,346,,,,,,
103,Customer 103,Male,35,Multan,Pakistan,2024-11-24,customer103@mail.com,838,206,2025-02-03,3,Bank,Completed,838,1668,83.4,245.37,79.23,18,Product 206,Clothing,Prime,414,556,176,98.0,436.0,2025-11-16,Wrong Item,764.56,Pending
103,Customer 103,Male,35,Multan,Pakistan,2024-11-24,customer103@mail.com,838,206,2025-02-03,3,Bank,Completed,838,1668,83.4,245.37,79.23,18,Product 206,Clothing,Prime,414,556,176,206.0,838.0,2025-02-03,Damaged,1379.62,Pending
104,Customer 104,Female,52,Multan,Pakistan,2024-01-15,customer104@mail.com,503,151,2025-07-20,5,Cash,Completed,503,2535,126.75,519.84,120.41,3,Product 151,Sports,Alpha,353,507,405,117.0,503.0,2025-07-20,Changed Mind,2224.78,Pending
104,Customer 104,Female,52,Multan,Pakistan,2024-01-15,customer104@mail.com,597,403,2025-06-24,1,Card,Completed,597,410,41.0,1.55,18.45,18,Product 403,Electronics,Eco,331,410,442,,,,,,
104,Customer 104,Female,52,Multan,Pakistan,2024-01-15,customer104@mail.com,776,274,2025-01-23,2,Card,Completed,776,940,0.0,253.0,47.0,16,Product 274,Books,Prime,312,470,408,,,,,,
105,Customer 105,Male,34,Islamabad,Pakistan,2024-10-24,customer105@mail.com,628,486,2025-02-02,4,Wallet,Completed,628,1740,0.0,359.0,87.0,18,Product 486,Sports,Eco,319,435,229,146.0,628.0,2025-02-02,Changed Mind,1365.48,Pending
105,Customer 105,Male,34,Islamabad,Pakistan,2024-10-24,customer105@mail.com,789,298,2025-03-21,4,Wallet,Completed,789,1176,0.0,9.2,58.8,16,Product 298,Home,Max,273,294,331,211.0,856.0,2025-12-08,Changed Mind,203.14,Approved
105,Customer 105,Male,34,Islamabad,Pakistan,2024-10-24,customer105@mail.com,986,467,2025-09-24,2,Card,Completed,986,354,17.7,253.48,16.82,20,Product 467,Books,Nova,23,177,185,80.0,399.0,2025-02-22,Damaged,210.35,Pending
105,Customer 105,Male,34,Islamabad,Pakistan,2024-10-24,customer105@mail.com,986,467,2025-09-24,2,Card,Completed,986,354,17.7,253.48,16.82,20,Product 467,Books,Nova,23,177,185,242.0,986.0,2025-09-24,Wrong Item,230.77,Approved
106,Customer 106,Female,20,Lahore,Pakistan,2024-11-01,customer106@mail.com,630,120,2025-12-04,3,Cash,Completed,630,1386,69.3,-67.14,65.84,4,Product 120,Electronics,Alpha,438,462,221,22.0,94.0,2025-05-26,Damaged,382.64,Approved
106,Customer 106,Female,20,Lahore,Pakistan,2024-11-01,customer106@mail.com,911,88,2025-06-27,2,Bank,Completed,911,988,98.8,-73.26,44.46,12,Product 88,Books,Nova,453,494,221,48.0,231.0,2025-10-17,Changed Mind,1268.63,Pending
106,Customer 106,Female,20,Lahore,Pakistan,2024-11-01,customer106@mail.com,911,88,2025-06-27,2,Bank,Completed,911,988,98.8,-73.26,44.46,12,Product 88,Books,Nova,453,494,221,147.0,629.0,2025-12-12,Changed Mind,296.15,Pending
106,Customer 106,Female,20,Lahore,Pakistan,2024-11-01,customer106@mail.com,911,88,2025-06-27,2,Bank,Completed,911,988,98.8,-73.26,44.46,12,Product 88,Books,Nova,453,494,221,148.0,631.0,2025-07-30,Damaged,1051.04,Pending
106,Customer 106,Female,20,Lahore,Pakistan,2024-11-01,customer106@mail.com,921,382,2025-04-10,1,Wallet,Completed,921,109,10.9,43.19,4.91,6,Product 382,Home,Prime,44,109,95,219.0,876.0,2025-08-12,Late Delivery,367.78,Pending
107,Customer 107,Female,40,Multan,Pakistan,2024-08-11,customer107@mail.com,157,243,2025-12-15,4,Bank,Completed,157,1040,52.0,-13.4,49.4,8,Product 243,Electronics,Eco,236,260,273,125.0,541.0,2025-03-22,Late Delivery,178.05,Approved
107,Customer 107,Female,40,Multan,Pakistan,2024-08-11,customer107@mail.com,157,243,2025-12-15,4,Bank,Completed,157,1040,52.0,-13.4,49.4,8,Product 243,Electronics,Eco,236,260,273,141.0,613.0,2025-10-25,Changed Mind,665.1,Approved
108,Customer 108,Male,42,Peshawar,Pakistan,2024-05-10,customer108@mail.com,63,384,2025-04-19,3,Wallet,Completed,63,594,59.4,68.87,26.73,19,Product 384,Clothing,Alpha,140,198,189,15.0,63.0,2025-04-19,Late Delivery,316.48,Approved
108,Customer 108,Male,42,Peshawar,Pakistan,2024-05-10,customer108@mail.com,606,157,2025-05-03,4,Bank,Completed,606,1376,68.8,333.84,65.36,8,Product 157,Books,Max,225,344,272,,,,,,
108,Customer 108,Male,42,Peshawar,Pakistan,2024-05-10,customer108@mail.com,785,274,2025-01-01,1,Bank,Completed,785,470,47.0,75.85,21.15,14,Product 274,Books,Prime,312,470,408,,,,,,
109,Customer 109,Male,45,Karachi,Pakistan,2024-09-23,customer109@mail.com,822,306,2025-06-08,1,Card,Completed,822,237,23.7,24.63,10.67,9,Product 306,Sports,Prime,169,237,148,107.0,469.0,2025-02-07,Changed Mind,617.84,Pending
110,Customer 110,Male,41,Faisalabad,Pakistan,2024-02-05,customer110@mail.com,185,439,2025-01-12,3,Bank,Completed,185,1107,110.7,120.49,49.81,19,Product 439,Electronics,Max,269,369,415,230.0,920.0,2025-12-04,Changed Mind,553.02,Pending
110,Customer 110,Male,41,Faisalabad,Pakistan,2024-02-05,customer110@mail.com,409,264,2025-07-28,2,Cash,Completed,409,484,24.2,330.81,22.99,6,Product 264,Electronics,Alpha,50,242,170,,,,,,
110,Customer 110,Male,41,Faisalabad,Pakistan,2024-02-05,customer110@mail.com,437,339,2025-05-18,4,Wallet,Completed,437,1964,196.4,-44.78,88.38,4,Product 339,Clothing,Nova,430,491,431,,,,,,
110,Customer 110,Male,41,Faisalabad,Pakistan,2024-02-05,customer110@mail.com,883,239,2025-06-14,5,Card,Completed,883,2585,258.5,170.17,116.33,5,Product 239,Electronics,Prime,407,517,453,205.0,837.0,2025-11-25,Changed Mind,1146.03,Pending
111,Customer 111,Female,57,Multan,Pakistan,2024-12-05,customer111@mail.com,87,230,2025-08-30,5,Wallet,Completed,87,705,0.0,554.75,35.25,10,Product 230,Home,Prime,21,141,451,,,,,,
111,Customer 111,Female,57,Multan,Pakistan,2024-12-05,customer111@mail.com,544,94,2025-01-02,4,Cash,Completed,544,760,76.0,123.8,34.2,14,Product 94,Home,Nova,128,190,422,126.0,544.0,2025-01-02,Changed Mind,357.28,Pending
111,Customer 111,Female,57,Multan,Pakistan,2024-12-05,customer111@mail.com,874,444,2025-02-28,3,Card,Completed,874,948,0.0,308.6,47.4,13,Product 444,Books,Eco,193,316,335,218.0,874.0,2025-02-28,Wrong Item,513.55,Pending
113,Customer 113,Female,38,Faisalabad,Pakistan,2024-12-22,customer113@mail.com,378,229,2025-02-17,3,Bank,Completed,378,759,0.0,46.05,37.95,9,Product 229,Clothing,Prime,222,253,457,17.0,70.0,2025-06-06,Late Delivery,548.74,Approved
113,Customer 113,Female,38,Faisalabad,Pakistan,2024-12-22,customer113@mail.com,378,229,2025-02-17,3,Bank,Completed,378,759,0.0,46.05,37.95,9,Product 229,Clothing,Prime,222,253,457,63.0,306.0,2025-04-23,Damaged,583.83,Approved
113,Customer 113,Female,38,Faisalabad,Pakistan,2024-12-22,customer113@mail.com,909,59,2025-01-19,1,Bank,Completed,909,433,0.0,-1.65,21.65,5,Product 59,Books,Eco,408,433,280,113.0,494.0,2025-04-02,Late Delivery,1544.01,Pending
113,Customer 113,Female,38,Faisalabad,Pakistan,2024-12-22,customer113@mail.com,909,59,2025-01-19,1,Bank,Completed,909,433,0.0,-1.65,21.65,5,Product 59,Books,Eco,408,433,280,220.0,881.0,2025-06-15,Late Delivery,526.17,Pending
114,Customer 114,Female,53,Islamabad,Pakistan,2024-04-08,customer114@mail.com,120,385,2025-03-07,5,Cash,Completed,120,840,84.0,22.2,37.8,16,Product 385,Electronics,Alpha,136,168,207,158.0,662.0,2025-04-28,Wrong Item,84.12,Approved
114,Customer 114,Female,53,Islamabad,Pakistan,2024-04-08,customer114@mail.com,379,401,2025-04-11,3,Cash,Completed,379,750,0.0,23.5,37.5,20,Product 401,Home,Max,223,250,255,120.0,517.0,2025-10-15,Wrong Item,125.78,Pending
115,Customer 115,Female,60,Faisalabad,Pakistan,2024-12-12,customer115@mail.com,74,457,2025-05-29,5,Card,Completed,74,1625,81.25,232.56,77.19,19,Product 457,Books,Max,243,325,213,,,,,,
115,Customer 115,Female,60,Faisalabad,Pakistan,2024-12-12,customer115@mail.com,389,14,2025-03-20,1,Bank,Completed,389,443,22.15,63.81,21.04,18,Product 14,Electronics,Nova,318,443,275,79.0,389.0,2025-03-20,Late Delivery,350.55,Pending
115,Customer 115,Female,60,Faisalabad,Pakistan,2024-12-12,customer115@mail.com,800,53,2025-07-02,3,Cash,Completed,800,1176,117.6,356.48,52.92,13,Product 53,Books,Prime,212,392,363,193.0,800.0,2025-07-02,Damaged,1017.82,Approved
116,Customer 116,Male,57,Quetta,Pakistan,2024-07-26,customer116@mail.com,583,354,2025-02-08,4,Card,Completed,583,2136,0.0,401.2,106.8,8,Product 354,Home,Max,405,534,267,47.0,226.0,2025-03-14,Wrong Item,1803.04,Approved
116,Customer 116,Male,57,Quetta,Pakistan,2024-07-26,customer116@mail.com,583,354,2025-02-08,4,Card,Completed,583,2136,0.0,401.2,106.8,8,Product 354,Home,Max,405,534,267,96.0,431.0,2025-06-22,Changed Mind,624.55,Approved
116,Customer 116,Male,57,Quetta,Pakistan,2024-07-26,customer116@mail.com,583,354,2025-02-08,4,Card,Completed,583,2136,0.0,401.2,106.8,8,Product 354,Home,Max,405,534,267,115.0,499.0,2025-06-04,Damaged,1187.52,Approved
116,Customer 116,Male,57,Quetta,Pakistan,2024-07-26,customer116@mail.com,736,141,2025-02-20,1,Wallet,Completed,736,555,0.0,15.25,27.75,15,Product 141,Books,Nova,497,555,395,,,,,,
116,Customer 116,Male,57,Quetta,Pakistan,2024-07-26,customer116@mail.com,799,472,2025-12-18,4,Cash,Completed,799,2264,113.2,363.26,107.54,8,Product 472,Clothing,Prime,418,566,345,,,,,,
117,Customer 117,Male,37,Quetta,Pakistan,2024-04-17,customer117@mail.com,368,248,2025-05-28,3,Cash,Completed,368,1152,0.0,246.4,57.6,14,Product 248,Clothing,Eco,278,384,432,,,,,,
117,Customer 117,Male,37,Quetta,Pakistan,2024-04-17,customer117@mail.com,979,212,2025-10-18,5,Cash,Completed,979,1125,0.0,818.75,56.25,10,Product 212,Clothing,Prime,48,225,70,46.0,220.0,2025-12-10,Changed Mind,439.81,Pending
117,Customer 117,Male,37,Quetta,Pakistan,2024-04-17,customer117@mail.com,979,212,2025-10-18,5,Cash,Completed,979,1125,0.0,818.75,56.25,10,Product 212,Clothing,Prime,48,225,70,50.0,246.0,2025-06-20,Late Delivery,121.62,Pending
118,Customer 118,Female,55,Multan,Pakistan,2024-08-26,customer118@mail.com,117,104,2025-11-13,2,Bank,Completed,117,522,0.0,359.9,26.1,6,Product 104,Sports,Nova,65,261,366,26.0,117.0,2025-11-13,Changed Mind,281.49,Approved
118,Customer 118,Female,55,Multan,Pakistan,2024-08-26,customer118@mail.com,117,104,2025-11-13,2,Bank,Completed,117,522,0.0,359.9,26.1,6,Product 104,Sports,Nova,65,261,366,224.0,903.0,2025-04-07,Damaged,648.21,Approved
119,Customer 119,Female,46,Peshawar,Pakistan,2024-09-18,customer119@mail.com,218,352,2025-07-03,1,Cash,Completed,218,473,47.3,52.41,21.29,18,Product 352,Clothing,Max,334,473,416,44.0,218.0,2025-07-03,Changed Mind,392.95,Pending
120,Customer 120,Female,28,Lahore,Pakistan,2024-05-25,customer120@mail.com,152,47,2025-01-08,2,Wallet,Completed,152,312,0.0,185.4,15.6,13,Product 47,Electronics,Nova,49,156,81,112.0,488.0,2025-07-08,Changed Mind,448.55,Approved
120,Customer 120,Female,28,Lahore,Pakistan,2024-05-25,customer120@mail.com,152,47,2025-01-08,2,Wallet,Completed,152,312,0.0,185.4,15.6,13,Product 47,Electronics,Nova,49,156,81,159.0,665.0,2025-10-31,Late Delivery,269.1,Approved
120,Customer 120,Female,28,Lahore,Pakistan,2024-05-25,customer120@mail.com,201,103,2025-03-21,3,Cash,Completed,201,1434,0.0,-51.7,71.7,4,Product 103,Clothing,Nova,470,478,389,39.0,201.0,2025-03-21,Wrong Item,1162.26,Pending
120,Customer 120,Female,28,Lahore,Pakistan,2024-05-25,customer120@mail.com,547,461,2025-06-23,4,Cash,Completed,547,1008,100.8,136.84,45.36,17,Product 461,Home,Prime,177,252,143,,,,,,
120,Customer 120,Female,28,Lahore,Pakistan,2024-05-25,customer120@mail.com,575,253,2025-01-19,3,Bank,Completed,575,1575,78.75,-27.56,74.81,9,Product 253,Sports,Eco,480,525,10,133.0,575.0,2025-01-19,Changed Mind,1484.48,Approved
121,Customer 121,Female,23,Peshawar,Pakistan,2024-12-10,customer121@mail.com,66,52,2025-11-14,3,Cash,Completed,66,1143,0.0,34.85,57.15,13,Product 52,Sports,Prime,346,381,91,,,,,,
121,Customer 121,Female,23,Peshawar,Pakistan,2024-12-10,customer121@mail.com,274,89,2025-12-31,1,Wallet,Completed,274,233,0.0,46.35,11.65,17,Product 89,Electronics,Max,158,233,495,,,,,,
121,Customer 121,Female,23,Peshawar,Pakistan,2024-12-10,customer121@mail.com,535,413,2025-10-17,5,Card,Completed,535,3205,160.25,385.51,152.24,12,Product 413,Sports,Max,499,641,461,,,,,,
121,Customer 121,Female,23,Peshawar,Pakistan,2024-12-10,customer121@mail.com,987,358,2025-11-29,4,Wallet,Completed,987,1368,0.0,544.6,68.4,3,Product 358,Clothing,Nova,188,342,61,27.0,122.0,2025-08-24,Damaged,931.67,Pending
122,Customer 122,Female,32,Peshawar,Pakistan,2024-03-16,customer122@mail.com,342,378,2025-04-13,4,Wallet,Completed,342,1532,0.0,-61.6,76.6,5,Product 378,Books,Eco,378,383,445,,,,,,
122,Customer 122,Female,32,Peshawar,Pakistan,2024-03-16,customer122@mail.com,763,27,2025-08-08,3,Cash,Completed,763,750,37.5,334.88,35.62,18,Product 27,Home,Max,108,250,366,,,,,,
122,Customer 122,Female,32,Peshawar,Pakistan,2024-03-16,customer122@mail.com,888,296,2025-05-26,1,Cash,Completed,888,265,26.5,154.57,11.93,3,Product 296,Home,Alpha,69,265,404,,,,,,
123,Customer 123,Male,20,Peshawar,Pakistan,2024-08-31,customer123@mail.com,148,265,2025-12-22,5,Bank,Completed,148,1370,68.5,251.42,65.08,20,Product 265,Clothing,Eco,193,274,406,,,,,,
123,Customer 123,Male,20,Peshawar,Pakistan,2024-08-31,customer123@mail.com,484,495,2025-02-15,4,Cash,Completed,484,1628,0.0,630.6,81.4,8,Product 495,Clothing,Prime,227,407,471,,,,,,
127,Customer 127,Female,32,Islamabad,Pakistan,2024-12-22,customer127@mail.com,537,54,2025-09-22,3,Card,Completed,537,699,34.95,418.85,33.2,17,Product 54,Home,Prime,65,233,324,122.0,537.0,2025-09-22,Changed Mind,568.31,Approved
127,Customer 127,Female,32,Islamabad,Pakistan,2024-12-22,customer127@mail.com,916,242,2025-01-24,1,Cash,Completed,916,229,22.9,106.8,10.3,12,Product 242,Home,Eco,77,229,202,160.0,668.0,2025-08-05,Damaged,632.69,Pending
127,Customer 127,Female,32,Islamabad,Pakistan,2024-12-22,customer127@mail.com,944,105,2025-08-31,1,Cash,Completed,944,499,49.9,95.64,22.46,17,Product 105,Clothing,Eco,314,499,478,,,,,,
128,Customer 128,Female,21,Peshawar,Pakistan,2024-03-03,customer128@mail.com,147,84,2025-07-13,4,Card,Completed,147,536,26.8,370.74,25.46,5,Product 84,Sports,Nova,27,134,286,,,,,,
128,Customer 128,Female,21,Peshawar,Pakistan,2024-03-03,customer128@mail.com,178,292,2025-10-13,2,Wallet,Completed,178,670,67.0,-65.15,30.15,6,Product 292,Home,Nova,316,335,71,,,,,,
128,Customer 128,Female,21,Peshawar,Pakistan,2024-03-03,customer128@mail.com,794,395,2025-05-18,1,Card,Completed,794,386,38.6,-11.97,17.37,3,Product 395,Books,Eco,339,386,90,,,,,,
130,Customer 130,Female,46,Faisalabad,Pakistan,2024-10-07,customer130@mail.com,777,457,2025-06-27,5,Bank,Completed,777,1625,81.25,245.56,77.19,6,Product 457,Books,Max,243,325,213,,,,,,
131,Customer 131,Female,28,Rawalpindi,Pakistan,2024-08-18,customer131@mail.com,183,185,2025-08-18,4,Wallet,Completed,183,1996,0.0,0.2,99.8,4,Product 185,Electronics,Nova,473,499,346,,,,,,
131,Customer 131,Female,28,Rawalpindi,Pakistan,2024-08-18,customer131@mail.com,447,442,2025-01-29,5,Wallet,Completed,447,795,79.5,150.73,35.77,14,Product 442,Electronics,Nova,103,159,26,74.0,347.0,2025-10-30,Wrong Item,215.72,Approved
